target_acc,taxid,Base_Species_TaxID,Species_Name
PDT000168879.2,470,470,Acinetobacter baumannii
PDT002151992.1,470,470,Acinetobacter baumannii
PDT002091376.1,470,470,Acinetobacter baumannii
PDT000010836.2,903934,470,Acinetobacter baumannii
PDT002049310.1,470,470,Acinetobacter baumannii
PDT000354461.1,470,470,Acinetobacter baumannii
PDT001374620.3,470,470,Acinetobacter baumannii
PDT002143905.1,470,470,Acinetobacter baumannii
PDT001854251.2,470,470,Acinetobacter baumannii
PDT001892198.2,470,470,Acinetobacter baumannii
PDT001993122.2,470,470,Acinetobacter baumannii
PDT000903518.1,470,470,Acinetobacter baumannii
PDT000711757.1,470,470,Acinetobacter baumannii
PDT002017591.1,470,470,Acinetobacter baumannii
PDT001837297.2,470,470,Acinetobacter baumannii
PDT001688999.4,470,470,Acinetobacter baumannii
PDT001852467.1,470,470,Acinetobacter baumannii
PDT000480727.1,470,470,Acinetobacter baumannii
PDT001792529.1,470,470,Acinetobacter baumannii
PDT000173804.3,470,470,Acinetobacter baumannii
PDT001456849.3,470,470,Acinetobacter baumannii
PDT001695719.1,470,470,Acinetobacter baumannii
PDT001135549.1,470,470,Acinetobacter baumannii
PDT002143480.1,470,470,Acinetobacter baumannii
PDT001992945.1,470,470,Acinetobacter baumannii
PDT001093921.1,470,470,Acinetobacter baumannii
PDT000152747.2,470,470,Acinetobacter baumannii
PDT000294429.1,470,470,Acinetobacter baumannii
PDT000534473.1,470,470,Acinetobacter baumannii
PDT000106862.2,470,470,Acinetobacter baumannii
PDT000016460.1,1315146,470,Acinetobacter baumannii
PDT002345950.1,470,470,Acinetobacter baumannii
PDT001191789.2,470,470,Acinetobacter baumannii
PDT002129983.1,470,470,Acinetobacter baumannii
PDT001114931.1,470,470,Acinetobacter baumannii
PDT001325893.1,470,470,Acinetobacter baumannii
PDT000901313.1,470,470,Acinetobacter baumannii
PDT001093918.1,470,470,Acinetobacter baumannii
PDT001887793.1,470,470,Acinetobacter baumannii
PDT000209081.1,470,470,Acinetobacter baumannii
PDT001817121.1,470,470,Acinetobacter baumannii
PDT000216829.1,470,470,Acinetobacter baumannii
PDT000882544.1,470,470,Acinetobacter baumannii
PDT002066691.1,470,470,Acinetobacter baumannii
PDT000359911.1,470,470,Acinetobacter baumannii
PDT001689495.3,470,470,Acinetobacter baumannii
PDT001766109.1,470,470,Acinetobacter baumannii
PDT001336313.1,470,470,Acinetobacter baumannii
PDT001820102.1,470,470,Acinetobacter baumannii
PDT002145397.1,470,470,Acinetobacter baumannii
PDT000191287.1,470,470,Acinetobacter baumannii
PDT000714779.1,470,470,Acinetobacter baumannii
PDT000837954.1,470,470,Acinetobacter baumannii
PDT000603223.1,470,470,Acinetobacter baumannii
PDT001947754.2,470,470,Acinetobacter baumannii
PDT000342183.2,470,470,Acinetobacter baumannii
PDT002046031.1,470,470,Acinetobacter baumannii
PDT001278519.1,470,470,Acinetobacter baumannii
PDT002247656.1,470,470,Acinetobacter baumannii
PDT001688614.1,470,470,Acinetobacter baumannii
PDT001351153.3,470,470,Acinetobacter baumannii
PDT001766175.1,470,470,Acinetobacter baumannii
PDT002045026.1,470,470,Acinetobacter baumannii
PDT000113178.2,470,470,Acinetobacter baumannii
PDT001952575.2,470,470,Acinetobacter baumannii
PDT001087909.1,470,470,Acinetobacter baumannii
PDT001739900.2,470,470,Acinetobacter baumannii
PDT002179754.1,470,470,Acinetobacter baumannii
PDT000659387.1,470,470,Acinetobacter baumannii
PDT001485735.3,470,470,Acinetobacter baumannii
PDT001132256.3,470,470,Acinetobacter baumannii
PDT001469699.1,470,470,Acinetobacter baumannii
PDT001321005.1,470,470,Acinetobacter baumannii
PDT000290027.1,470,470,Acinetobacter baumannii
PDT002154480.1,470,470,Acinetobacter baumannii
PDT000106860.2,470,470,Acinetobacter baumannii
PDT001287488.1,470,470,Acinetobacter baumannii
PDT001899136.1,470,470,Acinetobacter baumannii
PDT000383113.1,470,470,Acinetobacter baumannii
PDT001707438.3,470,470,Acinetobacter baumannii
PDT001603270.1,470,470,Acinetobacter baumannii
PDT000880192.1,470,470,Acinetobacter baumannii
PDT002190998.1,470,470,Acinetobacter baumannii
PDT002113315.1,470,470,Acinetobacter baumannii
PDT001671915.1,470,470,Acinetobacter baumannii
PDT000016451.1,1315135,470,Acinetobacter baumannii
PDT001810488.2,470,470,Acinetobacter baumannii
PDT001494025.1,470,470,Acinetobacter baumannii
PDT001689492.3,470,470,Acinetobacter baumannii
PDT001325757.1,470,470,Acinetobacter baumannii
PDT000023779.1,1310771,470,Acinetobacter baumannii
PDT002126218.1,470,470,Acinetobacter baumannii
PDT000642494.1,470,470,Acinetobacter baumannii
PDT002213453.1,470,470,Acinetobacter baumannii
PDT001952390.2,470,470,Acinetobacter baumannii
PDT001135233.1,470,470,Acinetobacter baumannii
PDT000023408.2,1310598,470,Acinetobacter baumannii
PDT001200361.1,470,470,Acinetobacter baumannii
PDT001518587.1,470,470,Acinetobacter baumannii
PDT001887820.1,470,470,Acinetobacter baumannii
PDT001609606.3,470,470,Acinetobacter baumannii
PDT002337460.1,470,470,Acinetobacter baumannii
PDT001739875.2,470,470,Acinetobacter baumannii
PDT001505726.1,470,470,Acinetobacter baumannii
PDT001585963.1,470,470,Acinetobacter baumannii
PDT001580393.1,470,470,Acinetobacter baumannii
PDT002148312.1,470,470,Acinetobacter baumannii
PDT000354500.1,470,470,Acinetobacter baumannii
PDT001707498.3,470,470,Acinetobacter baumannii
PDT002247692.1,470,470,Acinetobacter baumannii
PDT001374613.3,470,470,Acinetobacter baumannii
PDT001961330.1,470,470,Acinetobacter baumannii
PDT001409588.3,470,470,Acinetobacter baumannii
PDT000020302.1,1398949,470,Acinetobacter baumannii
PDT000899072.3,470,470,Acinetobacter baumannii
PDT001079866.3,470,470,Acinetobacter baumannii
PDT001506157.1,470,470,Acinetobacter baumannii
PDT001637000.3,470,470,Acinetobacter baumannii
PDT001067672.3,470,470,Acinetobacter baumannii
PDT001435605.1,470,470,Acinetobacter baumannii
PDT002059931.1,470,470,Acinetobacter baumannii
PDT001810482.2,470,470,Acinetobacter baumannii
PDT001492982.1,470,470,Acinetobacter baumannii
PDT001957054.1,470,470,Acinetobacter baumannii
PDT002332564.1,470,470,Acinetobacter baumannii
PDT000534399.1,470,470,Acinetobacter baumannii
PDT001603327.1,470,470,Acinetobacter baumannii
PDT000534508.1,470,470,Acinetobacter baumannii
PDT000647909.1,470,470,Acinetobacter baumannii
PDT000201414.1,470,470,Acinetobacter baumannii
PDT000751267.1,470,470,Acinetobacter baumannii
PDT001898881.1,470,470,Acinetobacter baumannii
PDT001231356.1,470,470,Acinetobacter baumannii
PDT001832181.1,470,470,Acinetobacter baumannii
PDT002174516.1,470,470,Acinetobacter baumannii
PDT002313742.1,470,470,Acinetobacter baumannii
PDT001012184.3,470,470,Acinetobacter baumannii
PDT000865826.1,470,470,Acinetobacter baumannii
PDT001898888.1,470,470,Acinetobacter baumannii
PDT001810513.2,470,470,Acinetobacter baumannii
PDT002113318.1,470,470,Acinetobacter baumannii
PDT001019416.3,470,470,Acinetobacter baumannii
PDT001174149.3,470,470,Acinetobacter baumannii
PDT002342527.1,470,470,Acinetobacter baumannii
PDT002247542.1,470,470,Acinetobacter baumannii
PDT000712212.1,470,470,Acinetobacter baumannii
PDT000714357.1,470,470,Acinetobacter baumannii
PDT001455075.1,470,470,Acinetobacter baumannii
PDT002079979.1,470,470,Acinetobacter baumannii
PDT000488747.1,470,470,Acinetobacter baumannii
PDT000632482.1,470,470,Acinetobacter baumannii
PDT002332568.1,470,470,Acinetobacter baumannii
PDT001352873.3,470,470,Acinetobacter baumannii
PDT001898896.1,470,470,Acinetobacter baumannii
PDT000356867.1,470,470,Acinetobacter baumannii
PDT001292320.1,470,470,Acinetobacter baumannii
PDT001494032.1,470,470,Acinetobacter baumannii
PDT001495198.1,470,470,Acinetobacter baumannii
PDT001336365.1,470,470,Acinetobacter baumannii
PDT002316093.1,470,470,Acinetobacter baumannii
PDT002059917.1,470,470,Acinetobacter baumannii
PDT000821504.3,470,470,Acinetobacter baumannii
PDT001135438.1,470,470,Acinetobacter baumannii
PDT000850556.3,470,470,Acinetobacter baumannii
PDT001603328.1,470,470,Acinetobacter baumannii
PDT000750189.1,470,470,Acinetobacter baumannii
PDT001442356.3,470,470,Acinetobacter baumannii
PDT002230503.1,470,470,Acinetobacter baumannii
PDT001373600.3,470,470,Acinetobacter baumannii
PDT002262723.1,470,470,Acinetobacter baumannii
PDT001096664.1,470,470,Acinetobacter baumannii
PDT001218655.1,470,470,Acinetobacter baumannii
PDT001419993.3,470,470,Acinetobacter baumannii
PDT002152005.1,470,470,Acinetobacter baumannii
PDT001636970.3,470,470,Acinetobacter baumannii
PDT001292388.1,470,470,Acinetobacter baumannii
PDT001249951.1,470,470,Acinetobacter baumannii
PDT001506018.1,470,470,Acinetobacter baumannii
PDT000173852.2,470,470,Acinetobacter baumannii
PDT002091381.1,470,470,Acinetobacter baumannii
PDT000216839.1,470,470,Acinetobacter baumannii
PDT002247611.1,470,470,Acinetobacter baumannii
PDT002381666.1,470,470,Acinetobacter baumannii
PDT002275102.1,470,470,Acinetobacter baumannii
PDT000534432.1,470,470,Acinetobacter baumannii
PDT001602662.3,470,470,Acinetobacter baumannii
PDT000659897.1,470,470,Acinetobacter baumannii
PDT000510418.1,470,470,Acinetobacter baumannii
PDT001283672.1,470,470,Acinetobacter baumannii
PDT000632467.1,470,470,Acinetobacter baumannii
PDT000424049.1,470,470,Acinetobacter baumannii
PDT002057861.1,470,470,Acinetobacter baumannii
PDT001577284.1,470,470,Acinetobacter baumannii
PDT000850591.3,470,470,Acinetobacter baumannii
PDT000866594.1,470,470,Acinetobacter baumannii
PDT001615616.3,470,470,Acinetobacter baumannii
PDT001824802.1,470,470,Acinetobacter baumannii
PDT000113688.2,470,470,Acinetobacter baumannii
PDT000746347.1,470,470,Acinetobacter baumannii
PDT001817544.2,470,470,Acinetobacter baumannii
PDT000510403.1,470,470,Acinetobacter baumannii
PDT002120979.1,470,470,Acinetobacter baumannii
PDT001981553.1,470,470,Acinetobacter baumannii
PDT001434651.1,470,470,Acinetobacter baumannii
PDT002100474.1,470,470,Acinetobacter baumannii
PDT001873268.1,470,470,Acinetobacter baumannii
PDT002247337.1,470,470,Acinetobacter baumannii
PDT002064902.1,470,470,Acinetobacter baumannii
PDT001502916.1,470,470,Acinetobacter baumannii
PDT000354362.1,470,470,Acinetobacter baumannii
PDT001469679.1,470,470,Acinetobacter baumannii
PDT002238910.1,470,470,Acinetobacter baumannii
PDT001132222.3,470,470,Acinetobacter baumannii
PDT001602922.1,470,470,Acinetobacter baumannii
PDT000290039.1,470,470,Acinetobacter baumannii
PDT000603229.1,470,470,Acinetobacter baumannii
PDT001993126.2,470,470,Acinetobacter baumannii
PDT001653491.1,470,470,Acinetobacter baumannii
PDT000725035.1,470,470,Acinetobacter baumannii
PDT002026733.1,470,470,Acinetobacter baumannii
PDT000745992.1,470,470,Acinetobacter baumannii
PDT000745691.1,470,470,Acinetobacter baumannii
PDT001218661.1,470,470,Acinetobacter baumannii
PDT001292339.1,470,470,Acinetobacter baumannii
PDT000576642.1,470,470,Acinetobacter baumannii
PDT001609345.3,470,470,Acinetobacter baumannii
PDT002051186.1,470,470,Acinetobacter baumannii
PDT001135336.1,470,470,Acinetobacter baumannii
PDT001506239.1,470,470,Acinetobacter baumannii
PDT000633427.1,470,470,Acinetobacter baumannii
PDT002241422.1,470,470,Acinetobacter baumannii
PDT001280612.3,470,470,Acinetobacter baumannii
PDT001462032.1,470,470,Acinetobacter baumannii
PDT000659975.1,470,470,Acinetobacter baumannii
PDT001810481.2,470,470,Acinetobacter baumannii
PDT001882431.2,470,470,Acinetobacter baumannii
PDT001218726.1,470,470,Acinetobacter baumannii
PDT000534422.1,470,470,Acinetobacter baumannii
PDT000114602.2,470,470,Acinetobacter baumannii
PDT001159197.3,470,470,Acinetobacter baumannii
PDT001963447.2,470,470,Acinetobacter baumannii
PDT002365261.1,470,470,Acinetobacter baumannii
PDT000888507.1,470,470,Acinetobacter baumannii
PDT001135491.1,470,470,Acinetobacter baumannii
PDT000812686.1,470,470,Acinetobacter baumannii
PDT002179726.1,470,470,Acinetobacter baumannii
PDT002038766.1,470,470,Acinetobacter baumannii
PDT000899234.3,470,470,Acinetobacter baumannii
PDT000238086.1,470,470,Acinetobacter baumannii
PDT001201017.1,470,470,Acinetobacter baumannii
PDT002186050.1,470,470,Acinetobacter baumannii
PDT002277492.1,470,470,Acinetobacter baumannii
PDT001336268.1,470,470,Acinetobacter baumannii
PDT001665452.1,470,470,Acinetobacter baumannii
PDT001278724.3,470,470,Acinetobacter baumannii
PDT002026723.1,470,470,Acinetobacter baumannii
PDT000191290.1,470,470,Acinetobacter baumannii
PDT001837956.1,470,470,Acinetobacter baumannii
PDT002035212.1,470,470,Acinetobacter baumannii
PDT001961278.1,470,470,Acinetobacter baumannii
PDT000209515.1,470,470,Acinetobacter baumannii
PDT001002336.1,470,470,Acinetobacter baumannii
PDT000745595.1,470,470,Acinetobacter baumannii
PDT002247622.1,470,470,Acinetobacter baumannii
PDT002244591.1,470,470,Acinetobacter baumannii
PDT002111902.1,470,470,Acinetobacter baumannii
PDT001435598.1,470,470,Acinetobacter baumannii
PDT002244576.1,470,470,Acinetobacter baumannii
PDT000526483.1,470,470,Acinetobacter baumannii
PDT002130841.1,470,470,Acinetobacter baumannii
PDT000209550.1,470,470,Acinetobacter baumannii
PDT000290045.1,470,470,Acinetobacter baumannii
PDT002056525.1,470,470,Acinetobacter baumannii
PDT001676911.1,470,470,Acinetobacter baumannii
PDT001845287.2,470,470,Acinetobacter baumannii
PDT000882582.1,470,470,Acinetobacter baumannii
PDT000632358.1,470,470,Acinetobacter baumannii
PDT001538534.1,470,470,Acinetobacter baumannii
PDT000137218.1,470,470,Acinetobacter baumannii
PDT000114243.2,470,470,Acinetobacter baumannii
PDT000441469.1,470,470,Acinetobacter baumannii
PDT001663570.3,470,470,Acinetobacter baumannii
PDT002256104.1,470,470,Acinetobacter baumannii
PDT001147846.3,470,470,Acinetobacter baumannii
PDT000712223.1,470,470,Acinetobacter baumannii
PDT000342085.2,470,470,Acinetobacter baumannii
PDT000733288.3,470,470,Acinetobacter baumannii
PDT000354478.1,470,470,Acinetobacter baumannii
PDT000606012.1,470,470,Acinetobacter baumannii
PDT001006872.1,470,470,Acinetobacter baumannii
PDT002364320.1,470,470,Acinetobacter baumannii
PDT000023545.1,1310820,470,Acinetobacter baumannii
PDT001506129.1,470,470,Acinetobacter baumannii
PDT001201029.1,470,470,Acinetobacter baumannii
PDT001519448.3,470,470,Acinetobacter baumannii
PDT001325849.1,470,470,Acinetobacter baumannii
PDT000929043.1,470,470,Acinetobacter baumannii
PDT002144248.1,470,470,Acinetobacter baumannii
PDT002050484.1,470,470,Acinetobacter baumannii
PDT002129617.1,470,470,Acinetobacter baumannii
PDT002247505.1,470,470,Acinetobacter baumannii
PDT001911481.1,470,470,Acinetobacter baumannii
PDT001506134.1,470,470,Acinetobacter baumannii
PDT001218646.1,470,470,Acinetobacter baumannii
PDT002035960.1,470,470,Acinetobacter baumannii
PDT001824803.1,470,470,Acinetobacter baumannii
PDT001810526.2,470,470,Acinetobacter baumannii
PDT000532040.1,470,470,Acinetobacter baumannii
PDT002129602.1,470,470,Acinetobacter baumannii
PDT001463226.3,470,470,Acinetobacter baumannii
PDT001250787.1,470,470,Acinetobacter baumannii
PDT002126954.1,470,470,Acinetobacter baumannii
PDT002388901.1,470,470,Acinetobacter baumannii
PDT001435602.1,470,470,Acinetobacter baumannii
PDT000746298.1,470,470,Acinetobacter baumannii
PDT001510680.3,470,470,Acinetobacter baumannii
PDT002059926.1,470,470,Acinetobacter baumannii
PDT001816834.2,470,470,Acinetobacter baumannii
PDT001257299.3,470,470,Acinetobacter baumannii
PDT000633284.1,470,470,Acinetobacter baumannii
PDT002317835.1,470,470,Acinetobacter baumannii
PDT001416159.1,470,470,Acinetobacter baumannii
PDT001878091.2,470,470,Acinetobacter baumannii
PDT001010889.1,470,470,Acinetobacter baumannii
PDT000418752.2,470,470,Acinetobacter baumannii
PDT001940662.1,470,470,Acinetobacter baumannii
PDT001707506.3,470,470,Acinetobacter baumannii
PDT001953059.2,470,470,Acinetobacter baumannii
PDT002154388.1,470,470,Acinetobacter baumannii
PDT001837519.2,470,470,Acinetobacter baumannii
PDT001691235.3,470,470,Acinetobacter baumannii
PDT000023612.1,1310732,470,Acinetobacter baumannii
PDT002156351.1,470,470,Acinetobacter baumannii
PDT000114247.2,470,470,Acinetobacter baumannii
PDT000424120.1,470,470,Acinetobacter baumannii
PDT000663730.1,400667,470,Acinetobacter baumannii
PDT002154367.1,470,470,Acinetobacter baumannii
PDT001135129.1,470,470,Acinetobacter baumannii
PDT001193885.1,470,470,Acinetobacter baumannii
PDT001201033.1,470,470,Acinetobacter baumannii
PDT002247623.1,470,470,Acinetobacter baumannii
PDT002026720.1,470,470,Acinetobacter baumannii
PDT000932741.1,470,470,Acinetobacter baumannii
PDT001816840.2,470,470,Acinetobacter baumannii
PDT001292536.1,470,470,Acinetobacter baumannii
PDT002268184.1,470,470,Acinetobacter baumannii
PDT000897569.3,470,470,Acinetobacter baumannii
PDT000746370.1,470,470,Acinetobacter baumannii
PDT002156340.1,470,470,Acinetobacter baumannii
PDT001187833.3,470,470,Acinetobacter baumannii
PDT001312775.1,470,470,Acinetobacter baumannii
PDT000186175.1,470,470,Acinetobacter baumannii
PDT001093926.1,470,470,Acinetobacter baumannii
PDT001787124.2,470,470,Acinetobacter baumannii
PDT000308238.1,470,470,Acinetobacter baumannii
PDT001837111.1,470,470,Acinetobacter baumannii
PDT001471024.1,470,470,Acinetobacter baumannii
PDT001200243.1,470,470,Acinetobacter baumannii
PDT001874245.1,470,470,Acinetobacter baumannii
PDT001225606.1,470,470,Acinetobacter baumannii
PDT001538539.1,470,470,Acinetobacter baumannii
PDT000712203.1,470,470,Acinetobacter baumannii
PDT001675337.4,470,470,Acinetobacter baumannii
PDT000008862.2,992405,470,Acinetobacter baumannii
PDT001157484.5,470,470,Acinetobacter baumannii
PDT001445192.1,470,470,Acinetobacter baumannii
PDT002247273.1,470,470,Acinetobacter baumannii
PDT002316156.1,470,470,Acinetobacter baumannii
PDT001898745.1,470,470,Acinetobacter baumannii
PDT001494725.1,470,470,Acinetobacter baumannii
PDT000899209.3,470,470,Acinetobacter baumannii
PDT002111868.1,470,470,Acinetobacter baumannii
PDT001590832.3,470,470,Acinetobacter baumannii
PDT000431545.1,470,470,Acinetobacter baumannii
PDT002154369.1,470,470,Acinetobacter baumannii
PDT000023804.2,1310797,470,Acinetobacter baumannii
PDT000418778.1,470,470,Acinetobacter baumannii
PDT001200624.1,470,470,Acinetobacter baumannii
PDT001506327.1,470,470,Acinetobacter baumannii
PDT001409606.3,470,470,Acinetobacter baumannii
PDT001200385.1,470,470,Acinetobacter baumannii
PDT001561900.3,470,470,Acinetobacter baumannii
PDT001258013.3,470,470,Acinetobacter baumannii
PDT000020297.1,1398945,470,Acinetobacter baumannii
PDT002247625.1,470,470,Acinetobacter baumannii
PDT000837945.1,470,470,Acinetobacter baumannii
PDT000114709.2,470,470,Acinetobacter baumannii
PDT002154484.1,470,470,Acinetobacter baumannii
PDT001187415.1,470,470,Acinetobacter baumannii
PDT000354325.1,470,470,Acinetobacter baumannii
PDT001612420.1,470,470,Acinetobacter baumannii
PDT001006789.1,470,470,Acinetobacter baumannii
PDT001165468.3,470,470,Acinetobacter baumannii
PDT000359881.1,470,470,Acinetobacter baumannii
PDT000750194.1,470,470,Acinetobacter baumannii
PDT001336239.1,470,470,Acinetobacter baumannii
PDT001132260.3,470,470,Acinetobacter baumannii
PDT002051183.1,470,470,Acinetobacter baumannii
PDT001250853.1,470,470,Acinetobacter baumannii
