scientific_name,erd_group,target_acc,Sample_Name
Pseudomonas aeruginosa,PDS000101680.1,PDT001210260.1,PDT001210260_1
Pseudomonas aeruginosa,PDS000175362.1,PDT002094645.1,PDT002094645_1
Pseudomonas aeruginosa,PDS000169768.1,PDT002026782.1,PDT002026782_1
Pseudomonas aeruginosa,PDS000010360.25,PDT001388247.1,PDT001388247_1
Pseudomonas aeruginosa,PDS000114548.1,PDT001371343.1,PDT001371343_1
Pseudomonas aeruginosa,PDS000038867.1,PDT000411830.1,PDT000411830_1
Pseudomonas aeruginosa,PDS000171092.1,PDT002017531.1,PDT002017531_1
Pseudomonas aeruginosa,PDS000173166.5,PDT001001321.3,PDT001001321_3
Pseudomonas aeruginosa,PDS000179478.1,PDT001207709.4,PDT001207709_4
Pseudomonas aeruginosa,PDS000169636.1,PDT002022475.1,PDT002022475_1
Pseudomonas aeruginosa,PDS000103154.1,PDT000411650.1,PDT000411650_1
Pseudomonas aeruginosa,PDS000174292.1,PDT001991835.1,PDT001991835_1
Pseudomonas aeruginosa,PDS000056078.1,PDT000673486.1,PDT000673486_1
Pseudomonas aeruginosa,PDS000168098.10,PDT001071583.3,PDT001071583_3
Pseudomonas aeruginosa,PDS000047558.1,PDT000424320.1,PDT000424320_1
Pseudomonas aeruginosa,PDS000014064.80,PDT002053423.1,PDT002053423_1
Pseudomonas aeruginosa,PDS000174297.1,PDT002081919.2,PDT002081919_2
Pseudomonas aeruginosa,PDS000170990.1,PDT002042899.1,PDT002042899_1
Pseudomonas aeruginosa,PDS000153163.1,PDT001816250.1,PDT001816250_1
Pseudomonas aeruginosa,PDS000112053.1,PDT001342774.1,PDT001342774_1
Pseudomonas aeruginosa,PDS000174279.1,PDT001991763.1,PDT001991763_1
Pseudomonas aeruginosa,PDS000147297.1,PDT001758474.1,PDT001758474_1
Pseudomonas aeruginosa,PDS000179232.1,PDT001214302.3,PDT001214302_3
Pseudomonas aeruginosa,PDS000135360.4,PDT001582987.1,PDT001582987_1
Pseudomonas aeruginosa,PDS000145557.9,PDT002266617.1,PDT002266617_1
Pseudomonas aeruginosa,PDS000173659.1,PDT001940630.1,PDT001940630_1
Pseudomonas aeruginosa,PDS000182598.1,PDT002164095.1,PDT002164095_1
Pseudomonas aeruginosa,PDS000063735.19,PDT001163768.1,PDT001163768_1
Pseudomonas aeruginosa,PDS000010386.16,PDT000172944.1,PDT000172944_1
Pseudomonas aeruginosa,PDS000199412.1,PDT002391634.1,PDT002391634_1
Pseudomonas aeruginosa,PDS000010345.12,PDT000174760.1,PDT000174760_1
Pseudomonas aeruginosa,PDS000169414.3,PDT002027154.1,PDT002027154_1
Pseudomonas aeruginosa,PDS000064619.1,PDT000768069.1,PDT000768069_1
Pseudomonas aeruginosa,PDS000064029.6,PDT000759697.1,PDT000759697_1
Pseudomonas aeruginosa,PDS000169400.2,PDT002027289.1,PDT002027289_1
Pseudomonas aeruginosa,PDS000189606.1,PDT002273765.1,PDT002273765_1
Pseudomonas aeruginosa,PDS000016061.1,PDT000243158.1,PDT000243158_1
Pseudomonas aeruginosa,PDS000098115.20,PDT001226453.4,PDT001226453_4
Pseudomonas aeruginosa,PDS000101709.1,PDT001210154.1,PDT001210154_1
Pseudomonas aeruginosa,PDS000098385.8,PDT001170254.3,PDT001170254_3
Pseudomonas aeruginosa,PDS000134560.1,PDT001593335.1,PDT001593335_1
Pseudomonas aeruginosa,PDS000112110.1,PDT001344500.1,PDT001344500_1
Pseudomonas aeruginosa,PDS000107997.4,PDT001286345.1,PDT001286345_1
Pseudomonas aeruginosa,PDS000182483.1,PDT000045234.1,PDT000045234_1
Pseudomonas aeruginosa,PDS000140250.8,PDT001670080.3,PDT001670080_3
Pseudomonas aeruginosa,PDS000117624.1,PDT001413356.1,PDT001413356_1
Pseudomonas aeruginosa,PDS000107597.2,PDT001000602.1,PDT001000602_1
Pseudomonas aeruginosa,PDS000169580.2,PDT002023128.1,PDT002023128_1
Pseudomonas aeruginosa,PDS000012366.6,PDT001344298.1,PDT001344298_1
Pseudomonas aeruginosa,PDS000188944.1,PDT000414923.1,PDT000414923_1
Pseudomonas aeruginosa,PDS000167253.1,PDT001994115.1,PDT001994115_1
Pseudomonas aeruginosa,PDS000167348.1,PDT001994499.1,PDT001994499_1
Pseudomonas aeruginosa,PDS000192906.1,PDT002319860.1,PDT002319860_1
Pseudomonas aeruginosa,PDS000184249.1,PDT002189242.1,PDT002189242_1
Pseudomonas aeruginosa,PDS000112375.1,PDT001349796.1,PDT001349796_1
Pseudomonas aeruginosa,PDS000125918.1,PDT001505122.1,PDT001505122_1
Pseudomonas aeruginosa,PDS000040839.1,PDT000441978.1,PDT000441978_1
Pseudomonas aeruginosa,PDS000051151.1,PDT000595604.1,PDT000595604_1
Pseudomonas aeruginosa,PDS000121093.1,PDT001211896.1,PDT001211896_1
Pseudomonas aeruginosa,PDS000094858.1,PDT001113344.1,PDT001113344_1
Pseudomonas aeruginosa,PDS000063868.1,PDT000755627.1,PDT000755627_1
Pseudomonas aeruginosa,PDS000063754.2,PDT000045314.1,PDT000045314_1
Pseudomonas aeruginosa,PDS000120651.1,PDT001451073.1,PDT001451073_1
Pseudomonas aeruginosa,PDS000092723.1,PDT000202641.2,PDT000202641_2
Pseudomonas aeruginosa,PDS000066102.1,PDT000411598.1,PDT000411598_1
Pseudomonas aeruginosa,PDS000157329.1,PDT001729231.1,PDT001729231_1
Pseudomonas aeruginosa,PDS000196885.1,PDT002317124.1,PDT002317124_1
Pseudomonas aeruginosa,PDS000053167.8,PDT001226446.1,PDT001226446_1
Pseudomonas aeruginosa,PDS000173169.3,PDT002363448.1,PDT002363448_1
Pseudomonas aeruginosa,PDS000195243.1,PDT002347000.1,PDT002347000_1
Pseudomonas aeruginosa,PDS000094866.1,PDT001113311.1,PDT001113311_1
Pseudomonas aeruginosa,PDS000107985.1,PDT001286425.1,PDT001286425_1
Pseudomonas aeruginosa,PDS000160758.2,PDT001902680.1,PDT001902680_1
Pseudomonas aeruginosa,PDS000169368.2,PDT002021245.1,PDT002021245_1
Pseudomonas aeruginosa,PDS000154753.3,PDT000795053.1,PDT000795053_1
Pseudomonas aeruginosa,PDS000114552.2,PDT002208508.1,PDT002208508_1
Pseudomonas aeruginosa,PDS000112094.1,PDT001343996.1,PDT001343996_1
Pseudomonas aeruginosa,PDS000169394.2,PDT002027362.1,PDT002027362_1
Pseudomonas aeruginosa,PDS000174911.1,PDT002088907.1,PDT002088907_1
Pseudomonas aeruginosa,PDS000182470.1,PDT002164354.1,PDT002164354_1
Pseudomonas aeruginosa,PDS000182466.1,PDT000045268.1,PDT000045268_1
Pseudomonas aeruginosa,PDS000112272.1,PDT001345922.1,PDT001345922_1
Pseudomonas aeruginosa,PDS000149169.2,PDT001728096.3,PDT001728096_3
Pseudomonas aeruginosa,PDS000193683.1,PDT002331281.1,PDT002331281_1
Pseudomonas aeruginosa,PDS000153164.1,PDT001101063.1,PDT001101063_1
Pseudomonas aeruginosa,PDS000182635.1,PDT002164169.1,PDT002164169_1
Pseudomonas aeruginosa,PDS000167604.1,PDT001997351.1,PDT001997351_1
Pseudomonas aeruginosa,PDS000105931.3,PDT001611705.1,PDT001611705_1
Pseudomonas aeruginosa,PDS000122009.1,PDT001471604.1,PDT001471604_1
Pseudomonas aeruginosa,PDS000010446.2,PDT000045368.1,PDT000045368_1
Pseudomonas aeruginosa,PDS000171018.1,PDT002042801.1,PDT002042801_1
Pseudomonas aeruginosa,PDS000064651.4,PDT000769119.1,PDT000769119_1
Pseudomonas aeruginosa,PDS000167294.1,PDT001993780.1,PDT001993780_1
Pseudomonas aeruginosa,PDS000124808.2,PDT001491423.1,PDT001491423_1
Pseudomonas aeruginosa,PDS000101951.1,PDT001211682.1,PDT001211682_1
Pseudomonas aeruginosa,PDS000135147.1,PDT001599122.1,PDT001599122_1
Pseudomonas aeruginosa,PDS000166604.1,PDT001984096.1,PDT001984096_1
Pseudomonas aeruginosa,PDS000112158.1,PDT001343957.1,PDT001343957_1
Pseudomonas aeruginosa,PDS000113916.2,PDT001378529.1,PDT001378529_1
Pseudomonas aeruginosa,PDS000154730.3,PDT001898005.1,PDT001898005_1
Pseudomonas aeruginosa,PDS000092717.2,PDT000686213.1,PDT000686213_1
Pseudomonas aeruginosa,PDS000063215.7,PDT000745672.1,PDT000745672_1
Pseudomonas aeruginosa,PDS000053178.3,PDT000906851.1,PDT000906851_1
Pseudomonas aeruginosa,PDS000063217.1,PDT000746965.1,PDT000746965_1
Pseudomonas aeruginosa,PDS000075134.1,PDT000424236.1,PDT000424236_1
Pseudomonas aeruginosa,PDS000085221.1,PDT000754081.1,PDT000754081_1
Pseudomonas aeruginosa,PDS000167552.1,PDT001997051.1,PDT001997051_1
Pseudomonas aeruginosa,PDS000169347.2,PDT002027737.1,PDT002027737_1
Pseudomonas aeruginosa,PDS000010385.25,PDT000173097.1,PDT000173097_1
Pseudomonas aeruginosa,PDS000149197.6,PDT001226254.4,PDT001226254_4
Pseudomonas aeruginosa,PDS000095924.1,PDT001132753.1,PDT001132753_1
Pseudomonas aeruginosa,PDS000194343.1,PDT002336480.1,PDT002336480_1
Pseudomonas aeruginosa,PDS000076624.52,PDT001257926.3,PDT001257926_3
Pseudomonas aeruginosa,PDS000066118.1,PDT000164941.1,PDT000164941_1
Pseudomonas aeruginosa,PDS000136325.1,PDT001611658.1,PDT001611658_1
Pseudomonas aeruginosa,PDS000171096.1,PDT002043191.1,PDT002043191_1
Pseudomonas aeruginosa,PDS000182604.1,PDT000045217.1,PDT000045217_1
Pseudomonas aeruginosa,PDS000114011.1,PDT001363378.1,PDT001363378_1
Pseudomonas aeruginosa,PDS000182535.1,PDT002164124.1,PDT002164124_1
Pseudomonas aeruginosa,PDS000180751.1,PDT002136560.1,PDT002136560_1
Pseudomonas aeruginosa,PDS000125940.1,PDT001505095.1,PDT001505095_1
Pseudomonas aeruginosa,PDS000140018.1,PDT001668233.1,PDT001668233_1
Pseudomonas aeruginosa,PDS000170594.1,PDT002036991.1,PDT002036991_1
Pseudomonas aeruginosa,PDS000112233.2,PDT001346422.1,PDT001346422_1
Pseudomonas aeruginosa,PDS000171003.1,PDT002042785.1,PDT002042785_1
Pseudomonas aeruginosa,PDS000174256.1,PDT001991780.1,PDT001991780_1
Pseudomonas aeruginosa,PDS000117125.1,PDT001406397.1,PDT001406397_1
Pseudomonas aeruginosa,PDS000175912.1,PDT002098968.1,PDT002098968_1
Pseudomonas aeruginosa,PDS000063867.1,PDT000751125.1,PDT000751125_1
Pseudomonas aeruginosa,PDS000065919.1,PDT000795141.1,PDT000795141_1
Pseudomonas aeruginosa,PDS000171789.1,PDT002055259.1,PDT002055259_1
Pseudomonas aeruginosa,PDS000193687.1,PDT002331232.1,PDT002331232_1
Pseudomonas aeruginosa,PDS000182619.1,PDT002164114.1,PDT002164114_1
Pseudomonas aeruginosa,PDS000064605.1,PDT000768071.1,PDT000768071_1
Pseudomonas aeruginosa,PDS000182524.1,PDT000045149.1,PDT000045149_1
Pseudomonas aeruginosa,PDS000126630.1,PDT001514304.1,PDT001514304_1
Pseudomonas aeruginosa,PDS000174311.1,PDT002081890.2,PDT002081890_2
Pseudomonas aeruginosa,PDS000066147.10,PDT000797954.4,PDT000797954_4
Pseudomonas aeruginosa,PDS000066114.1,PDT000411639.1,PDT000411639_1
Pseudomonas aeruginosa,PDS000047888.1,PDT000540462.1,PDT000540462_1
Pseudomonas aeruginosa,PDS000010407.17,PDT001226237.4,PDT001226237_4
Pseudomonas aeruginosa,PDS000189602.1,PDT002273779.1,PDT002273779_1
Pseudomonas aeruginosa,PDS000101960.1,PDT001211927.1,PDT001211927_1
Pseudomonas aeruginosa,PDS000157987.1,PDT001877486.1,PDT001877486_1
Pseudomonas aeruginosa,PDS000149162.3,PDT000767755.1,PDT000767755_1
Pseudomonas aeruginosa,PDS000190993.1,PDT002299681.1,PDT002299681_1
Pseudomonas aeruginosa,PDS000171019.1,PDT002042682.1,PDT002042682_1
Pseudomonas aeruginosa,PDS000044200.1,PDT000482999.1,PDT000482999_1
Pseudomonas aeruginosa,PDS000010370.1,PDT000174749.1,PDT000174749_1
Pseudomonas aeruginosa,PDS000182652.1,PDT002164369.1,PDT002164369_1
Pseudomonas aeruginosa,PDS000010301.5,PDT002071189.1,PDT002071189_1
Pseudomonas aeruginosa,PDS000010315.2,PDT000172889.1,PDT000172889_1
Pseudomonas aeruginosa,PDS000172242.2,PDT001343748.1,PDT001343748_1
Pseudomonas aeruginosa,PDS000161872.1,PDT001925405.1,PDT001925405_1
Pseudomonas aeruginosa,PDS000125930.1,PDT001505182.1,PDT001505182_1
Pseudomonas aeruginosa,PDS000010328.3,PDT000167080.1,PDT000167080_1
Pseudomonas aeruginosa,PDS000179522.1,PDT001226444.4,PDT001226444_4
Pseudomonas aeruginosa,PDS000112362.1,PDT001349787.1,PDT001349787_1
Pseudomonas aeruginosa,PDS000179681.1,PDT002122467.1,PDT002122467_1
Pseudomonas aeruginosa,PDS000091572.1,PDT001072865.1,PDT001072865_1
Pseudomonas aeruginosa,PDS000112156.2,PDT001344072.1,PDT001344072_1
Pseudomonas aeruginosa,PDS000155973.1,PDT001852502.1,PDT001852502_1
Pseudomonas aeruginosa,PDS000182671.1,PDT000045320.1,PDT000045320_1
Pseudomonas aeruginosa,PDS000063861.2,PDT000202093.2,PDT000202093_2
Pseudomonas aeruginosa,PDS000193686.1,PDT002331233.1,PDT002331233_1
Pseudomonas aeruginosa,PDS000169560.1,PDT002022911.1,PDT002022911_1
Pseudomonas aeruginosa,PDS000102763.1,PDT001222072.1,PDT001222072_1
Pseudomonas aeruginosa,PDS000166607.1,PDT001984098.1,PDT001984098_1
Pseudomonas aeruginosa,PDS000199217.1,PDT002387618.1,PDT002387618_1
Pseudomonas aeruginosa,PDS000145319.1,PDT001726204.1,PDT001726204_1
Pseudomonas aeruginosa,PDS000016054.1,PDT000243173.1,PDT000243173_1
Pseudomonas aeruginosa,PDS000105669.1,PDT000292993.1,PDT000292993_1
Pseudomonas aeruginosa,PDS000182582.1,PDT002164394.1,PDT002164394_1
Pseudomonas aeruginosa,PDS000100299.1,PDT001194244.1,PDT001194244_1
Pseudomonas aeruginosa,PDS000117733.1,PDT001414065.1,PDT001414065_1
Pseudomonas aeruginosa,PDS000078017.3,PDT001344379.1,PDT001344379_1
Pseudomonas aeruginosa,PDS000117622.2,PDT001413208.1,PDT001413208_1
Pseudomonas aeruginosa,PDS000142357.1,PDT001695850.1,PDT001695850_1
Pseudomonas aeruginosa,PDS000168916.2,PDT002014250.1,PDT002014250_1
Pseudomonas aeruginosa,PDS000112299.1,PDT001346386.1,PDT001346386_1
Pseudomonas aeruginosa,PDS000174614.2,PDT002085495.1,PDT002085495_1
Pseudomonas aeruginosa,PDS000065915.1,PDT000795151.1,PDT000795151_1
Pseudomonas aeruginosa,PDS000152219.2,PDT001808902.1,PDT001808902_1
Pseudomonas aeruginosa,PDS000112144.1,PDT001343623.1,PDT001343623_1
Pseudomonas aeruginosa,PDS000011333.1,PDT000186202.1,PDT000186202_1
Pseudomonas aeruginosa,PDS000169616.2,PDT002023122.1,PDT002023122_1
Pseudomonas aeruginosa,PDS000171013.1,PDT002042669.1,PDT002042669_1
Pseudomonas aeruginosa,PDS000122012.1,PDT001087645.1,PDT001087645_1
Pseudomonas aeruginosa,PDS000199409.1,PDT002391164.1,PDT002391164_1
Pseudomonas aeruginosa,PDS000182726.1,PDT002165044.1,PDT002165044_1
Pseudomonas aeruginosa,PDS000167231.1,PDT001993764.1,PDT001993764_1
Pseudomonas aeruginosa,PDS000194617.1,PDT002340627.1,PDT002340627_1
Pseudomonas aeruginosa,PDS000112127.1,PDT001344172.1,PDT001344172_1
Pseudomonas aeruginosa,PDS000182530.1,PDT000045491.1,PDT000045491_1
Pseudomonas aeruginosa,PDS000037446.1,PDT000388833.1,PDT000388833_1
Pseudomonas aeruginosa,PDS000125920.1,PDT001505168.1,PDT001505168_1
Pseudomonas aeruginosa,PDS000106312.1,PDT001263789.1,PDT001263789_1
Pseudomonas aeruginosa,PDS000167323.2,PDT001993994.1,PDT001993994_1
Pseudomonas aeruginosa,PDS000174264.1,PDT002081913.2,PDT002081913_2
Pseudomonas aeruginosa,PDS000047548.10,PDT000424264.1,PDT000424264_1
Pseudomonas aeruginosa,PDS000112149.1,PDT000923353.1,PDT000923353_1
Staphylococcus aureus,PDS000128115.1,PDT001530428.1,PDT001530428_1
Staphylococcus aureus,PDS000144524.1,PDT001714485.1,PDT001714485_1
Staphylococcus aureus,PDS000194515.1,PDT002339519.1,PDT002339519_1
Staphylococcus aureus,PDS000165950.1,PDT001976792.1,PDT001976792_1
Staphylococcus aureus,PDS000167805.1,PDT001998603.1,PDT001998603_1
Staphylococcus aureus,PDS000129137.2,PDT001600842.1,PDT001600842_1
Staphylococcus aureus,PDS000165858.1,PDT001975748.1,PDT001975748_1
Staphylococcus aureus,PDS000175278.3,PDT002117666.1,PDT002117666_1
Staphylococcus aureus,PDS000148924.1,PDT001507588.1,PDT001507588_1
Staphylococcus aureus,PDS000131729.1,PDT001561829.1,PDT001561829_1
Staphylococcus aureus,PDS000143257.1,PDT001703425.1,PDT001703425_1
Staphylococcus aureus,PDS000125695.1,PDT001500337.4,PDT001500337_4
Staphylococcus aureus,PDS000134431.1,PDT001591088.1,PDT001591088_1
Staphylococcus aureus,PDS000132352.1,PDT001572303.1,PDT001572303_1
Staphylococcus aureus,PDS000136775.1,PDT001616768.1,PDT001616768_1
Staphylococcus aureus,PDS000124963.1,PDT001493544.1,PDT001493544_1
Staphylococcus aureus,PDS000111823.1,PDT001337546.1,PDT001337546_1
Staphylococcus aureus,PDS000126964.1,PDT001509980.1,PDT001509980_1
Staphylococcus aureus,PDS000081768.2,PDT000977783.1,PDT000977783_1
Staphylococcus aureus,PDS000158009.1,PDT001874161.1,PDT001874161_1
Staphylococcus aureus,PDS000154190.2,PDT001828280.1,PDT001828280_1
Staphylococcus aureus,PDS000125425.3,PDT001535081.1,PDT001535081_1
Staphylococcus aureus,PDS000175132.1,PDT001565177.1,PDT001565177_1
Staphylococcus aureus,PDS000128956.1,PDT001536048.1,PDT001536048_1
Staphylococcus aureus,PDS000130966.1,PDT001557548.1,PDT001557548_1
Staphylococcus aureus,PDS000131430.1,PDT001562425.1,PDT001562425_1
Staphylococcus aureus,PDS000131140.6,PDT001559749.1,PDT001559749_1
Staphylococcus aureus,PDS000128564.1,PDT001532221.1,PDT001532221_1
Staphylococcus aureus,PDS000144041.1,PDT001713617.1,PDT001713617_1
Staphylococcus aureus,PDS000153861.1,PDT001824908.1,PDT001824908_1
Staphylococcus aureus,PDS000144345.1,PDT001713077.1,PDT001713077_1
Staphylococcus aureus,PDS000094995.1,PDT001115881.1,PDT001115881_1
Staphylococcus aureus,PDS000126694.1,PDT001511272.1,PDT001511272_1
Staphylococcus aureus,PDS000162477.2,PDT001931526.1,PDT001931526_1
Staphylococcus aureus,PDS000126213.1,PDT001502188.1,PDT001502188_1
Staphylococcus aureus,PDS000082096.3,PDT000972631.1,PDT000972631_1
Staphylococcus aureus,PDS000133202.1,PDT001574057.1,PDT001574057_1
Staphylococcus aureus,PDS000115326.1,PDT001383530.1,PDT001383530_1
Staphylococcus aureus,PDS000130710.1,PDT001555020.1,PDT001555020_1
Staphylococcus aureus,PDS000068840.2,PDT001793064.1,PDT001793064_1
Staphylococcus aureus,PDS000167846.1,PDT001998335.1,PDT001998335_1
Staphylococcus aureus,PDS000128083.1,PDT001530225.1,PDT001530225_1
Staphylococcus aureus,PDS000134996.1,PDT001596068.1,PDT001596068_1
Staphylococcus aureus,PDS000131884.1,PDT001565716.1,PDT001565716_1
Staphylococcus aureus,PDS000168704.1,PDT001518946.1,PDT001518946_1
Staphylococcus aureus,PDS000111874.1,PDT001337368.1,PDT001337368_1
Staphylococcus aureus,PDS000130640.1,PDT001553419.1,PDT001553419_1
Staphylococcus aureus,PDS000152983.1,PDT001814138.1,PDT001814138_1
Staphylococcus aureus,PDS000136040.1,PDT001299301.1,PDT001299301_1
Staphylococcus aureus,PDS000130635.1,PDT001554175.1,PDT001554175_1
Staphylococcus aureus,PDS000067845.1,PDT000444204.1,PDT000444204_1
Staphylococcus aureus,PDS000115317.1,PDT001224626.1,PDT001224626_1
Staphylococcus aureus,PDS000134885.1,PDT001595571.1,PDT001595571_1
Staphylococcus aureus,PDS000069547.1,PDT000766288.2,PDT000766288_2
Staphylococcus aureus,PDS000068895.2,PDT000284572.2,PDT000284572_2
Staphylococcus aureus,PDS000144007.1,PDT001713189.1,PDT001713189_1
Staphylococcus aureus,PDS000198736.1,PDT001072983.1,PDT001072983_1
Staphylococcus aureus,PDS000165829.1,PDT001975950.1,PDT001975950_1
Staphylococcus aureus,PDS000137887.3,PDT001643184.1,PDT001643184_1
Staphylococcus aureus,PDS000068904.1,PDT000284541.2,PDT000284541_2
Staphylococcus aureus,PDS000165705.1,PDT001975171.1,PDT001975171_1
Staphylococcus aureus,PDS000143998.1,PDT001713974.1,PDT001713974_1
Staphylococcus aureus,PDS000125757.1,PDT001503170.1,PDT001503170_1
Staphylococcus aureus,PDS000144165.1,PDT000083698.2,PDT000083698_2
Staphylococcus aureus,PDS000154143.1,PDT001720263.1,PDT001720263_1
Staphylococcus aureus,PDS000069360.2,PDT000116940.2,PDT000116940_2
Staphylococcus aureus,PDS000175200.1,PDT002090618.1,PDT002090618_1
Staphylococcus aureus,PDS000183787.1,PDT002180949.1,PDT002180949_1
Staphylococcus aureus,PDS000144373.1,PDT001714582.1,PDT001714582_1
Staphylococcus aureus,PDS000068739.1,PDT000361607.2,PDT000361607_2
Staphylococcus aureus,PDS000159192.1,PDT001889213.1,PDT001889213_1
Staphylococcus aureus,PDS000069445.1,PDT000132697.2,PDT000132697_2
Staphylococcus aureus,PDS000131754.1,PDT001565336.1,PDT001565336_1
Staphylococcus aureus,PDS000068654.1,PDT000371305.2,PDT000371305_2
Staphylococcus aureus,PDS000133612.1,PDT000108664.2,PDT000108664_2
Staphylococcus aureus,PDS000175224.1,PDT002091088.1,PDT002091088_1
Staphylococcus aureus,PDS000150880.1,PDT001793188.1,PDT001793188_1
Staphylococcus aureus,PDS000126556.1,PDT001508720.1,PDT001508720_1
Staphylococcus aureus,PDS000129512.1,PDT001541455.1,PDT001541455_1
Staphylococcus aureus,PDS000176790.1,PDT002103394.1,PDT002103394_1
Staphylococcus aureus,PDS000130018.1,PDT001548184.1,PDT001548184_1
Staphylococcus aureus,PDS000111894.1,PDT001337711.1,PDT001337711_1
Staphylococcus aureus,PDS000141867.2,PDT001688718.1,PDT001688718_1
Staphylococcus aureus,PDS000168681.1,PDT002011443.1,PDT002011443_1
Staphylococcus aureus,PDS000127808.1,PDT001527934.1,PDT001527934_1
Staphylococcus aureus,PDS000128139.1,PDT001530652.1,PDT001530652_1
Staphylococcus aureus,PDS000103497.1,PDT001231482.1,PDT001231482_1
Staphylococcus aureus,PDS000195402.1,PDT002352049.1,PDT002352049_1
Staphylococcus aureus,PDS000131914.1,PDT001565726.1,PDT001565726_1
Staphylococcus aureus,PDS000097147.1,PDT001148298.1,PDT001148298_1
Staphylococcus aureus,PDS000144712.1,PDT001521402.1,PDT001521402_1
Staphylococcus aureus,PDS000134641.1,PDT001231738.1,PDT001231738_1
Staphylococcus aureus,PDS000128622.1,PDT001532803.1,PDT001532803_1
Staphylococcus aureus,PDS000140358.1,PDT001669696.1,PDT001669696_1
Staphylococcus aureus,PDS000144143.1,PDT001713134.1,PDT001713134_1
Staphylococcus aureus,PDS000140090.1,PDT001667852.1,PDT001667852_1
Staphylococcus aureus,PDS000067946.1,PDT000812148.1,PDT000812148_1
Staphylococcus aureus,PDS000150276.1,PDT001783656.1,PDT001783656_1
Staphylococcus aureus,PDS000069365.1,PDT000078904.2,PDT000078904_2
Staphylococcus aureus,PDS000112204.2,PDT001344769.1,PDT001344769_1
Staphylococcus aureus,PDS000103505.1,PDT001231655.1,PDT001231655_1
Staphylococcus aureus,PDS000133442.1,PDT001578389.1,PDT001578389_1
Staphylococcus aureus,PDS000067768.4,PDT001564190.1,PDT001564190_1
Staphylococcus aureus,PDS000093110.1,PDT000184826.2,PDT000184826_2
Staphylococcus aureus,PDS000194585.1,PDT002339400.1,PDT002339400_1
Staphylococcus aureus,PDS000150234.1,PDT001606976.1,PDT001606976_1
Staphylococcus aureus,PDS000117272.1,PDT001408803.1,PDT001408803_1
Staphylococcus aureus,PDS000175318.1,PDT002090849.1,PDT002090849_1
Staphylococcus aureus,PDS000092395.1,PDT001082730.1,PDT001082730_1
Staphylococcus aureus,PDS000158328.1,PDT001881857.1,PDT001881857_1
Staphylococcus aureus,PDS000135379.1,PDT001601142.1,PDT001601142_1
Staphylococcus aureus,PDS000154200.2,PDT002032560.1,PDT002032560_1
Staphylococcus aureus,PDS000159196.1,PDT001889116.1,PDT001889116_1
Staphylococcus aureus,PDS000163674.1,PDT001507632.1,PDT001507632_1
Staphylococcus aureus,PDS000128267.1,PDT001530944.1,PDT001530944_1
Staphylococcus aureus,PDS000128021.1,PDT001531311.1,PDT001531311_1
Staphylococcus aureus,PDS000068630.1,PDT000371466.2,PDT000371466_2
Staphylococcus aureus,PDS000144703.1,PDT001718004.1,PDT001718004_1
Staphylococcus aureus,PDS000129766.1,PDT001544763.1,PDT001544763_1
Staphylococcus aureus,PDS000134244.1,PDT000202281.2,PDT000202281_2
Staphylococcus aureus,PDS000141662.1,PDT001685342.1,PDT001685342_1
Staphylococcus aureus,PDS000133527.1,PDT001579917.1,PDT001579917_1
Staphylococcus aureus,PDS000125534.4,PDT001578720.1,PDT001578720_1
Staphylococcus aureus,PDS000069384.1,PDT000790651.2,PDT000790651_2
Staphylococcus aureus,PDS000194596.1,PDT002339203.1,PDT002339203_1
Staphylococcus aureus,PDS000133450.1,PDT001578470.1,PDT001578470_1
Staphylococcus aureus,PDS000144410.1,PDT001715724.1,PDT001715724_1
Staphylococcus aureus,PDS000194569.1,PDT002339799.1,PDT002339799_1
Staphylococcus aureus,PDS000181159.1,PDT002143694.1,PDT002143694_1
Staphylococcus aureus,PDS000082317.3,PDT000995159.1,PDT000995159_1
Staphylococcus aureus,PDS000144027.1,PDT001713256.1,PDT001713256_1
Staphylococcus aureus,PDS000144478.1,PDT001715807.1,PDT001715807_1
Staphylococcus aureus,PDS000133132.1,PDT001577389.1,PDT001577389_1
Staphylococcus aureus,PDS000170342.1,PDT001510074.1,PDT001510074_1
Staphylococcus aureus,PDS000193579.1,PDT002329071.1,PDT002329071_1
Staphylococcus aureus,PDS000125245.2,PDT001499572.1,PDT001499572_1
Staphylococcus aureus,PDS000144206.1,PDT001714471.1,PDT001714471_1
Staphylococcus aureus,PDS000069238.6,PDT001596559.1,PDT001596559_1
Staphylococcus aureus,PDS000118367.4,PDT001426896.1,PDT001426896_1
Staphylococcus aureus,PDS000160647.1,PDT001901927.1,PDT001901927_1
Staphylococcus aureus,PDS000126977.1,PDT001515432.1,PDT001515432_1
Staphylococcus aureus,PDS000135398.1,PDT001600607.1,PDT001600607_1
Staphylococcus aureus,PDS000132157.1,PDT001567982.1,PDT001567982_1
Staphylococcus aureus,PDS000111940.1,PDT001337465.1,PDT001337465_1
Staphylococcus aureus,PDS000069025.1,PDT000238819.2,PDT000238819_2
Staphylococcus aureus,PDS000069147.1,PDT000170563.2,PDT000170563_2
Staphylococcus aureus,PDS000153848.1,PDT001824873.1,PDT001824873_1
Staphylococcus aureus,PDS000111489.1,PDT001336403.1,PDT001336403_1
Staphylococcus aureus,PDS000144403.1,PDT001713844.1,PDT001713844_1
Staphylococcus aureus,PDS000082323.3,PDT000618863.1,PDT000618863_1
