target_acc,asm_acc
PDT001289672.1,GCA_023024145.1
PDT001299679.1,GCA_023314355.1
PDT001299811.1,GCA_023312315.1
PDT001296789.1,GCA_023207595.1
PDT001483890.1,GCA_026128125.1
PDT002142138.1,GCA_038376685.1
PDT001261392.1,GCA_022497085.1
PDT001261220.1,GCA_022500365.1
PDT001774771.1,GCA_030250565.1
PDT001193125.1,
PDT001557909.1,GCA_027893475.1
PDT001661757.1,GCA_029215325.1
PDT002029866.1,GCA_034361985.1
PDT001049034.1,GCA_021941615.1
PDT001049135.1,GCA_021939335.1
PDT000822792.1,GCA_014289835.1
PDT002038566.1,GCA_034491545.1
PDT001094084.1,
PDT001940540.1,
PDT001940615.1,GCA_032750115.1
PDT002096738.2,GCA_036952205.1
PDT001661803.1,GCA_029214605.1
PDT001661807.1,GCA_029214545.1
PDT002058729.1,GCA_035831615.1
PDT001692985.1,
PDT001911331.1,
PDT001783421.1,GCA_030286965.1
PDT001844510.1,GCA_030675135.1
PDT001087469.1,GCA_021930935.1
PDT001923200.1,GCA_032637725.1
PDT002290778.1,
PDT001923268.1,GCA_032636365.1
PDT002098644.1,GCA_036992085.1
PDT001865882.1,GCA_030910305.1
PDT002111720.1,
PDT002017464.1,GCA_034084995.1
PDT001359361.1,GCA_024239135.1
PDT000537658.1,
PDT002290907.1,GCA_041029005.1
PDT001921755.1,GCA_032461305.1
PDT001995344.1,GCA_033869415.1
PDT002333227.1,GCA_041401265.1
PDT002042456.1,GCA_034741015.1
PDT002090354.1,GCA_036884455.1
PDT002102112.1,GCA_037053665.1
PDT002102034.1,GCA_037051185.1
PDT001551534.1,GCA_027908755.1
PDT002127199.1,GCA_037628095.1
PDT002107981.1,GCA_037082055.1
PDT002116838.1,GCA_037391595.1
PDT002128385.1,
PDT001091662.1,GCA_021929135.1
PDT001905024.1,GCA_032072275.1
PDT002369869.2,GCA_041860415.1
PDT002160540.1,GCA_039607995.1
PDT002160718.1,GCA_039611575.1
PDT002160669.1,GCA_039610575.1
PDT002160688.1,GCA_039610975.1
PDT002187512.1,GCA_040011775.1
PDT001227504.1,GCA_021795755.1
PDT002251000.1,GCA_040689965.1
PDT002317904.1,GCA_041204445.1
PDT002245930.1,
PDT002334316.1,GCA_041418235.1
PDT002280551.1,
PDT000432576.1,GCA_022276025.1
PDT000441172.1,GCA_022244205.1
PDT000443933.1,GCA_022231805.1
PDT001705758.1,GCA_030796185.1
PDT001370230.1,GCA_024452885.1
PDT001481665.1,GCA_026007015.1
PDT001209771.1,
PDT000370146.1,GCA_900503285.1
PDT000427274.1,GCA_022291475.1
PDT000369603.1,GCA_900512945.1
PDT000370706.1,GCA_900509005.1
PDT000427087.1,GCA_022292595.1
PDT000370234.1,GCA_900503985.1
PDT000438277.1,
PDT000438360.1,
PDT000438130.1,
PDT000425327.1,
PDT000426213.1,
PDT000872927.1,
PDT000441731.1,
PDT000536287.1,
PDT000541858.1,
PDT000547870.1,
PDT000438442.1,GCA_022254535.1
PDT002366259.1,GCA_041765315.1
PDT002369899.2,GCA_041860715.1
PDT002369425.1,GCA_041857335.1
PDT001091961.1,GCA_022039185.1
PDT000614537.1,
PDT000614099.1,
PDT000823370.1,
PDT000614079.1,
PDT000613808.1,
PDT000614279.1,
PDT000369401.1,GCA_900515035.1
PDT000706810.1,GCA_022200285.1
PDT000613538.1,
PDT000614452.1,
PDT000634041.1,
PDT000439093.1,
PDT000595232.1,GCA_900560115.1
PDT000746392.1,
PDT000888526.1,
PDT001194496.1,
PDT000884478.1,
PDT001194858.1,
PDT001194414.1,
PDT001191901.3,
PDT001194862.1,
PDT000884204.1,
PDT001194185.1,
PDT000886955.1,
PDT001137000.1,GCA_020115595.1
PDT000917713.1,
PDT001217138.1,
PDT000675070.1,
PDT000716626.1,GCA_022185495.1
PDT001548717.1,
PDT001777165.1,
PDT001587423.1,
PDT001777256.1,
PDT001548818.1,
PDT001387473.1,
PDT001217023.1,
PDT001266889.1,
PDT000613683.1,
PDT001268216.1,
PDT001188966.1,GCA_021896145.1
PDT000613759.1,
PDT002383490.1,GCA_041927035.1
PDT001011274.1,
PDT001196622.1,GCA_021879435.1
PDT001206318.1,
PDT001206002.1,
PDT001206414.1,
PDT001468521.1,
PDT001558935.1,
PDT001185163.2,GCA_905330585.2
PDT001957653.1,
PDT002034542.1,GCA_034464625.1
PDT001468811.1,
PDT001610651.1,GCA_028562475.1
PDT001592153.1,GCA_947663135.1
PDT000326684.1,GCA_003194325.1
PDT001959147.1,GCA_033109575.1
PDT001864382.1,GCA_959609735.1
PDT002081190.1,
PDT001873374.1,GCA_031180745.1
PDT001954051.1,GCA_033094065.1
PDT000878327.1,GCA_015207995.1
PDT001925725.1,GCA_032601905.1
PDT002035219.1,GCA_034481945.1
PDT000878046.3,GCA_031041135.2
PDT001019314.3,GCA_021971275.3
PDT001974682.1,GCA_028906655.3
PDT001854248.1,GCA_031009005.1
PDT002234101.1,GCA_040413105.1
PDT000144004.5,
PDT002094349.1,GCA_036945105.1
PDT000901795.3,GCA_031040255.2
PDT001840034.1,GCA_031010615.1
PDT000868250.1,
PDT002072518.1,GCA_036411895.1
PDT000893777.3,GCA_022038365.3
PDT001962684.2,GCA_033144965.2
PDT001304761.4,
PDT001679546.1,GCA_029598365.1
PDT002145524.1,GCA_038446285.1
PDT002111821.1,GCA_037155875.1
PDT002026106.1,GCA_034356295.1
PDT000136258.2,GCA_022314035.1
PDT001151330.1,GCA_020479685.1
PDT001100908.1,GCA_022011235.1
PDT000441138.1,GCA_022244755.1
PDT000875614.1,GCA_022072285.1
PDT000875009.1,GCA_022082675.1
PDT001112719.1,GCA_019677585.1
PDT000615533.1,
PDT000903671.1,GCA_015720995.1
PDT002016683.1,GCA_034147105.1
PDT000948190.1,GCA_016805685.1
PDT000692419.1,GCA_011037495.1
PDT001087411.1,GCA_021931975.1
PDT000897311.1,GCA_015645805.1
PDT002031653.1,GCA_034394115.1
PDT000685964.1,GCA_010598305.1
PDT002244930.1,GCA_040560985.1
PDT001684335.1,GCA_029623595.1
PDT000443934.1,GCA_022231785.1
PDT000785512.1,GCA_022173485.1
PDT001227587.1,GCA_021789405.1
PDT000615308.1,GCA_009207895.1
PDT000628425.1,GCA_009661305.1
PDT000639279.1,GCA_009723835.1
PDT000870596.1,GCA_022138785.1
PDT000668968.1,GCA_009907665.1
PDT000933575.1,GCA_016643105.1
PDT000877420.1,
PDT000805701.1,GCA_014104305.1
PDT002038617.1,GCA_034492645.1
PDT001288094.1,GCA_023043855.1
PDT000721275.1,GCA_012241595.1
PDT000730597.1,GCA_012970465.1
PDT001234922.1,GCA_021729905.1
PDT000858703.1,GCA_022154745.1
PDT000858014.1,
PDT002031457.1,GCA_034389595.1
PDT000906283.1,GCA_022032995.1
PDT001220737.1,GCA_021395765.1
PDT001227611.1,GCA_021788995.1
PDT001325842.1,GCA_023778315.1
PDT002230862.1,GCA_040306865.1
PDT001776403.1,GCA_031033285.1
PDT001462450.1,GCA_025754455.1
PDT001147227.1,GCA_020294985.1
PDT001307931.1,GCA_023455805.1
PDT001164393.1,GCA_021902355.1
PDT001260451.1,
PDT001260678.1,GCA_022527465.1
PDT000944323.1,
PDT000715648.1,GCA_022188305.1
PDT001283114.1,GCA_022865005.1
PDT001265048.1,GCA_022559765.1
PDT001416192.1,GCA_025156695.1
PDT001227282.1,GCA_021807545.1
PDT001365627.1,GCA_024356625.1
PDT001317278.2,GCA_023730175.1
PDT001141332.1,GCA_916172375.1
PDT001317809.1,GCA_023616145.1
PDT001261501.1,GCA_022502945.1
PDT001250687.1,GCA_022303695.1
PDT001325708.1,GCA_023776355.1
PDT001474902.1,GCA_026016985.1
PDT001412319.1,GCA_024998515.1
PDT001560013.1,GCA_027558835.1
PDT001336547.1,GCA_023740215.1
PDT001094163.1,
PDT002279480.1,GCA_040982025.1
PDT001558166.1,GCA_027617385.1
PDT001471048.1,GCA_025881815.1
PDT001289265.1,GCA_023032405.1
PDT001049049.1,GCA_021941235.1
PDT001593164.1,
PDT001469221.1,GCA_025888555.1
PDT001868400.1,GCA_030972005.1
PDT001981557.1,GCA_033479475.1
PDT001094137.1,
PDT001771669.2,GCA_030185065.2
PDT001727346.1,GCA_029955685.1
PDT001007047.1,GCA_017974335.1
PDT002335205.1,GCA_041425495.1
PDT002290799.1,
PDT002145614.1,GCA_038439795.1
PDT002279631.1,GCA_040986405.1
PDT002291868.1,GCA_041035055.1
PDT001942109.1,GCA_032743015.1
PDT002094540.1,GCA_036909095.1
PDT001981581.1,GCA_033540895.1
PDT002042011.1,GCA_034731215.1
PDT002041901.1,GCA_034730595.1
PDT002043085.1,GCA_034744055.1
PDT002042047.1,GCA_034731935.1
PDT001813073.1,GCA_030413025.1
PDT002101988.1,GCA_037050265.1
PDT002127262.1,GCA_037630595.1
PDT002108086.1,GCA_037082605.1
PDT002382459.2,GCA_041920645.1
PDT002160464.1,GCA_039606235.1
PDT002160707.1,GCA_039611355.1
PDT002334957.1,GCA_041419975.1
PDT001336678.1,GCA_023743065.1
PDT002386151.1,GCA_041937205.1
PDT001003236.1,GCA_021985135.1
PDT001008035.1,GCA_021982455.1
PDT001003276.1,GCA_021984695.1
PDT000632721.1,
PDT000438207.1,
PDT000440220.1,
PDT000136246.2,GCA_022314175.1
PDT001261275.1,GCA_022498805.1
PDT001261332.1,GCA_022497885.1
PDT000358793.1,GCA_900451355.1
PDT000874345.1,
PDT001702801.1,GCA_031067775.1
PDT001705286.1,GCA_030806145.1
PDT001701469.1,GCA_030920665.1
PDT001197498.1,GCA_021877915.1
PDT001481609.1,GCA_026005895.1
PDT000438311.1,
PDT000749293.1,
PDT000426238.1,
PDT000423813.1,GCA_022292975.1
PDT000198800.1,GCA_900172675.1
PDT000535555.1,
PDT000438390.1,GCA_022255535.1
PDT000438489.1,GCA_022253595.1
PDT001092048.1,GCA_021922565.1
PDT001191087.1,GCA_021895415.1
PDT000716637.1,
PDT001092061.1,GCA_021922145.1
PDT000685633.1,GCA_022201645.1
PDT000763415.1,
PDT000614549.1,
PDT000595183.1,GCA_900559625.1
PDT000595139.1,GCA_900559185.1
PDT001193700.1,
PDT001193793.1,
PDT001192310.1,
PDT001192069.1,
PDT000892204.1,
PDT000892168.1,
PDT000538532.1,GCA_022319885.1
PDT000535763.1,GCA_022378015.1
PDT001038296.1,
PDT001216640.1,
PDT000620569.1,
PDT001216775.1,
PDT001216725.1,
PDT001586594.1,
PDT001548663.1,
PDT001359433.1,GCA_024240875.1
PDT001468910.1,
PDT001586666.1,
PDT001588728.1,
PDT001777411.1,
PDT001470868.1,
PDT001013152.1,GCA_021973015.1
PDT001100902.1,GCA_021949375.1
PDT001336482.1,GCA_903935835.1
PDT001209780.1,
PDT001363963.1,
PDT001266416.1,
PDT001367542.1,
PDT000929638.1,GCA_022025195.1
PDT000489808.1,GCA_900775695.1
PDT002278864.1,
PDT002366238.1,GCA_041753695.1
PDT001903313.1,GCA_032130195.1
PDT001283890.1,
PDT001902931.1,GCA_032153235.1
PDT001958068.1,
PDT002278563.1,
PDT001373092.1,GCA_024488705.1
PDT001345507.1,GCA_023925525.1
PDT002356064.1,
PDT001269556.1,
PDT000097259.1,GCA_001462885.1
PDT001494996.1,GCA_026318115.1
PDT001199197.1,
PDT001891032.1,GCA_031624815.1
PDT001592184.1,GCA_947663315.1
PDT001863966.2,GCA_956476095.1
PDT001861516.1,GCA_956477355.1
PDT001972648.1,GCA_033412595.1
PDT001767032.1,GCA_030144645.1
PDT002373213.1,
PDT002270486.1,
PDT000121615.1,GCA_001597175.1
PDT001927689.1,GCA_032596445.1
PDT002306255.1,
PDT000222839.2,GCA_022299835.1
PDT000077408.3,GCA_022316805.1
PDT002116790.1,GCA_037392455.1
PDT002116931.1,GCA_037398095.1
PDT001961402.2,GCA_033137965.2
PDT001744387.3,
PDT002344955.1,GCA_041630415.1
PDT001354252.3,GCA_024189995.3
PDT002149892.1,GCA_038845495.1
PDT000591445.1,
PDT000143931.5,
PDT002080903.1,GCA_036692345.1
PDT000858279.1,GCA_022152655.1
PDT002023807.1,GCA_034670885.1
PDT000785604.1,
PDT000136179.2,GCA_022315245.1
PDT000435340.1,GCA_022265515.1
PDT000217838.1,GCA_002187395.1
PDT000236874.1,GCA_002268725.1
PDT000875499.1,
PDT000875848.1,GCA_022067385.1
PDT000875060.1,GCA_022081955.1
PDT000276231.1,GCA_002855155.1
PDT000266989.1,GCA_002775405.1
PDT000266993.1,GCA_002775495.1
PDT000445983.1,GCA_022230405.1
PDT000615524.1,
PDT000431795.1,
PDT002017045.1,GCA_034194085.1
PDT000941659.1,GCA_016750735.1
PDT000937818.1,GCA_016652035.1
PDT000536687.1,
PDT000536701.1,
PDT000398338.1,GCA_003688005.1
PDT001137125.1,GCA_020121165.1
PDT000663073.1,GCA_009821765.1
PDT000591674.1,
PDT000715290.1,GCA_022191885.1
PDT000734167.1,GCA_022181225.1
PDT001411167.1,GCA_025095475.1
PDT001308086.1,GCA_023405615.1
PDT000637211.1,GCA_009710445.1
PDT000870557.1,
PDT000877747.1,
PDT000714398.1,GCA_011742385.1
PDT000730566.1,GCA_012965825.1
PDT001141077.1,GCA_021905975.1
PDT000906239.1,
PDT001961024.1,GCA_033104925.1
PDT001019701.1,GCA_021967735.1
PDT000858099.1,GCA_022163465.1
PDT001577290.1,GCA_027856295.1
PDT002098667.1,GCA_036992545.1
PDT000925124.1,GCA_022026825.1
PDT001025183.1,GCA_021949615.1
PDT001046550.1,GCA_018438905.1
PDT001780090.1,GCA_030272075.1
PDT001005906.1,GCA_017916195.1
PDT001776322.1,
PDT001079372.1,GCA_019052795.1
PDT001147212.1,GCA_020294685.1
PDT001308158.1,GCA_023411085.1
PDT000785509.1,GCA_022173565.1
PDT001289252.1,GCA_023032605.1
PDT001211100.1,GCA_021229975.1
PDT001227304.1,GCA_021807165.1
PDT001289767.1,GCA_023022445.1
PDT001296747.2,GCA_023208595.2
PDT001903206.1,GCA_032132895.1
PDT001324209.1,GCA_023674565.1
PDT002179699.1,
PDT001250671.1,GCA_022306615.1
PDT001327220.2,GCA_023700465.1
PDT002031560.1,GCA_034392195.1
PDT000715626.1,GCA_011759445.1
PDT001951888.1,GCA_032973165.1
PDT001593538.1,
PDT002154246.1,GCA_039507425.1
PDT002077910.1,GCA_036577465.1
PDT002116947.2,
PDT002198881.1,GCA_040105165.1
PDT001580425.1,GCA_027949585.1
PDT002371031.1,GCA_041861105.1
PDT002054237.1,
PDT001661793.1,GCA_029214785.1
PDT001767599.1,GCA_030162815.1
PDT001717639.1,GCA_029929895.1
PDT002333128.1,GCA_041388515.1
PDT001865975.1,GCA_030912165.1
PDT002017405.1,GCA_034082725.1
PDT002208463.1,GCA_040201075.1
PDT001982186.1,GCA_033547425.1
PDT001958612.1,GCA_033120605.1
PDT000482605.2,GCA_900497475.1
PDT001244027.1,GCA_022029355.1
PDT002042091.1,GCA_034733395.1
PDT002070330.1,GCA_036320985.1
PDT002129383.1,
PDT002088888.1,GCA_036882445.1
PDT002121548.1,GCA_037478015.1
PDT002244971.1,GCA_040562265.1
PDT001905106.1,GCA_032068245.1
PDT002369445.1,GCA_041860205.1
PDT001091827.1,GCA_021926505.1
PDT002382147.1,GCA_041903545.1
PDT002178245.1,GCA_039842485.1
PDT002208178.1,GCA_040190715.1
PDT002244890.1,GCA_040550555.1
PDT002255294.1,GCA_040703115.1
PDT002245896.1,
PDT002260487.1,GCA_040757895.1
PDT001008087.1,
PDT000443786.1,GCA_022232125.1
PDT002376596.1,
PDT000370199.1,GCA_900504685.1
PDT000370373.1,GCA_900506245.1
PDT000369320.1,GCA_900513015.1
PDT000370112.1,GCA_900502215.1
PDT000370425.1,GCA_900505355.1
PDT000438251.1,
PDT000426206.1,
PDT000198839.1,GCA_900173835.1
PDT000441745.1,
PDT000536402.1,
PDT000536234.1,
PDT000662674.1,GCA_902703975.1
PDT000662666.1,GCA_902703865.1
PDT001188714.1,
PDT001091908.1,
PDT000749404.1,
PDT000639293.1,GCA_009724125.1
PDT000745568.1,
PDT000883671.1,
PDT000873162.1,
PDT001194444.1,
PDT000884517.1,
PDT001192157.1,
PDT000884482.1,
PDT000887437.1,
PDT000920434.1,
PDT000535713.1,GCA_022326185.1
PDT001273558.1,
PDT000652818.1,
PDT000675046.1,
PDT001216656.1,
PDT000715633.1,GCA_022188485.1
PDT001777281.1,
PDT001588817.1,
PDT001586677.1,
PDT001777341.1,
PDT001387453.1,
PDT001094941.1,GCA_021907855.1
PDT001209713.1,
PDT001903421.1,GCA_032044615.1
PDT001265712.1,
PDT000662717.1,GCA_902704395.1
PDT001266352.1,
PDT001266959.1,
PDT001467988.1,GCA_025877125.1
PDT001864177.1,GCA_956481565.1
PDT001011559.1,GCA_021975235.1
PDT001094223.1,
PDT001094194.1,
PDT001197678.1,GCA_021876835.1
PDT002381600.1,GCA_041903135.1
PDT001206367.1,
PDT001442189.1,
PDT002278538.1,
PDT000369205.1,GCA_900510525.1
PDT001469129.1,
PDT002355934.1,
PDT002356197.1,
PDT002355984.1,
PDT001528704.1,
PDT001769428.1,GCA_947575135.1
PDT001592246.1,GCA_947662145.1
PDT001585611.1,GCA_028089535.1
PDT001960860.1,GCA_033107405.1
PDT000070682.1,GCA_001065235.1
PDT001744189.2,GCA_031045115.2
PDT002174271.1,GCA_039784995.1
PDT001617429.3,GCA_028671295.3
PDT000065112.4,GCA_022316925.1
PDT000622455.1,
PDT001452543.3,GCA_025689525.3
PDT001483120.2,GCA_026123465.2
PDT001572919.3,GCA_027915325.3
PDT000143095.4,
PDT001876382.2,GCA_031205115.2
PDT000868316.4,
PDT000179338.2,
PDT000128116.2,GCA_022316135.1
PDT000096584.3,GCA_001456055.3
PDT001416352.1,GCA_025182965.1
PDT000111521.2,GCA_022316195.1
PDT001151350.1,GCA_020480905.1
PDT000852551.1,GCA_014834505.1
PDT000881538.1,GCA_022049345.1
PDT000875045.1,
PDT000875676.1,
PDT000875140.1,GCA_022080555.1
PDT000876272.1,
PDT000876186.1,GCA_022061565.1
PDT000446006.1,GCA_022230205.1
PDT000435497.1,GCA_022263375.1
PDT000431473.1,GCA_022284165.1
PDT000864971.1,GCA_014901295.1
PDT001019873.1,GCA_021964575.1
PDT000434584.1,
PDT000574961.1,GCA_008120645.1
PDT000903535.1,GCA_015718245.1
PDT000903587.1,GCA_015719305.1
PDT002016731.1,GCA_034158945.1
PDT000383127.1,GCA_003583155.1
PDT001792587.1,GCA_030360425.1
PDT000435671.1,GCA_004005735.1
PDT000536692.1,
PDT000715442.1,GCA_022189225.1
PDT001672322.1,GCA_029500815.1
PDT000816069.1,GCA_014212325.1
PDT001378496.1,GCA_024520815.1
PDT000877574.1,
PDT001012079.1,GCA_018137555.1
PDT001012063.1,GCA_018137225.1
PDT000881240.1,
PDT001151289.1,GCA_020478865.1
PDT000852639.1,GCA_014838195.1
PDT000443025.1,GCA_022232425.1
PDT000984776.1,GCA_017311915.1
PDT000822733.1,GCA_014288655.1
PDT001178190.1,GCA_021898035.1
PDT001378242.1,GCA_024517525.1
PDT000937794.1,GCA_016651535.1
PDT001161742.1,GCA_020576945.1
PDT000440782.1,GCA_022248575.1
PDT002230594.1,GCA_040290735.1
PDT001412301.1,GCA_024998165.1
PDT001676458.1,GCA_029521685.1
PDT002032679.1,GCA_034433595.1
PDT001201759.1,GCA_021137975.1
PDT001216723.1,
PDT001139112.1,GCA_020169275.1
PDT001147129.1,GCA_020292705.1
PDT001411246.1,GCA_025116385.1
PDT000879489.1,GCA_022056125.1
PDT001289445.1,GCA_023030605.1
PDT001849247.1,GCA_026254325.1
PDT001244407.1,GCA_022110135.1
PDT000445995.1,GCA_022230285.1
PDT001299667.2,GCA_023314635.2
PDT001416172.1,GCA_025146625.1
PDT001250602.1,GCA_022304875.1
PDT000437089.1,GCA_022260575.1
PDT000821513.1,GCA_022170125.1
PDT002279486.1,GCA_040982135.1
PDT001245283.1,GCA_022114335.1
PDT001324897.1,GCA_023656475.1
PDT001049064.1,GCA_021941075.1
PDT001894000.1,GCA_031801035.1
PDT001921750.1,GCA_032461205.1
PDT002373676.1,GCA_041861355.1
PDT002096745.2,GCA_036952365.1
PDT001151354.1,GCA_020480985.1
PDT001653541.1,GCA_029091185.1
PDT000427098.1,GCA_022292515.1
PDT001655876.1,GCA_029079725.1
PDT002094554.1,GCA_036912435.1
PDT002094516.1,GCA_036908615.1
PDT002094551.1,GCA_036912375.1
PDT001809947.1,GCA_030410675.1
PDT001991578.1,GCA_033799125.1
PDT001917396.2,GCA_033863995.1
PDT002050212.1,GCA_035284685.1
PDT002159271.1,GCA_039573505.1
PDT002113443.1,GCA_037165405.1
PDT002113449.1,GCA_037165845.1
PDT002019299.1,GCA_034224255.1
PDT002094580.1,GCA_036913735.1
PDT002074241.1,GCA_036417615.1
PDT002108081.1,GCA_037082515.1
PDT002134140.1,
PDT000591589.1,
PDT002245063.1,GCA_040565025.1
PDT002244874.1,GCA_040538495.1
PDT002373716.1,GCA_041861755.1
PDT001903475.1,GCA_032128025.1
PDT002178513.1,GCA_039848255.1
PDT002160516.1,GCA_039607495.1
PDT002340806.1,GCA_041448375.1
PDT000437174.1,GCA_022259495.1
PDT000451004.1,
PDT000198654.1,GCA_900171955.1
PDT001704164.1,GCA_034687245.1
PDT001370279.1,GCA_024452265.1
PDT000370477.1,GCA_900506365.1
PDT000140935.1,GCA_900092865.1
PDT000440915.1,GCA_022247915.1
PDT000438050.1,
PDT000158307.1,GCA_001874695.1
PDT000543420.1,GCA_902165045.1
PDT000438371.1,GCA_022255895.1
PDT001092429.1,GCA_021916065.1
PDT002366235.1,GCA_041753665.1
PDT001092011.1,GCA_021923625.1
PDT000706724.1,GCA_022200745.1
PDT000919256.1,
PDT000613706.1,
PDT000613547.1,
PDT001587426.1,
PDT000614982.1,
PDT000685421.1,
PDT000706852.1,GCA_022200005.1
PDT001193312.1,
PDT001193794.1,
PDT000883631.1,
PDT001193924.1,
PDT001192228.1,
PDT000884525.1,
PDT001191884.1,
PDT000892160.1,
PDT001188706.1,
PDT001216882.1,
PDT000944384.1,
PDT001216642.1,
PDT001588726.1,
PDT001588667.1,
PDT001273541.1,
PDT001548798.1,
PDT001013728.1,GCA_021971655.1
PDT001217301.1,
PDT000880819.1,
PDT001287209.1,
PDT001266750.1,
PDT000919101.1,GCA_022031735.1
PDT000929640.1,GCA_022025175.1
PDT001011518.1,
PDT001094134.1,
PDT001265980.1,
PDT001206136.1,
PDT002310066.1,
PDT001194778.1,
PDT001558848.1,
PDT001558855.1,
PDT001306362.1,
PDT001491640.1,
PDT001366106.1,GCA_024438175.1
PDT001347387.1,GCA_023981455.1
PDT001469175.1,GCA_025892995.1
PDT001468818.1,
PDT001617356.1,GCA_028671055.1
PDT001861548.1,GCA_956477465.1
PDT001924067.1,
PDT001927704.1,GCA_032597235.1
PDT001903594.2,GCA_032120635.2
PDT001726410.3,GCA_031046675.2
PDT001770093.2,GCA_031039575.2
PDT001280873.3,GCA_022876225.3
PDT002257126.1,GCA_040718175.1
PDT001366414.1,GCA_024429615.1
PDT000926401.3,GCA_031040135.2
PDT002130554.1,GCA_037962285.1
PDT000145814.5,
PDT002341301.1,GCA_041509245.1
PDT001257860.3,GCA_022470435.3
PDT000595292.1,GCA_900560725.1
PDT000855222.1,GCA_014840325.1
PDT000855232.1,GCA_014840555.1
PDT001151331.1,GCA_020479705.1
PDT000990145.1,GCA_017565915.1
PDT000875138.1,
PDT000876056.1,GCA_022063925.1
PDT000875004.1,GCA_022082995.1
PDT000906371.1,GCA_022032455.1
PDT000615766.1,
PDT000903657.1,GCA_015720705.1
PDT000903553.1,GCA_015718605.1
PDT000217055.1,GCA_002181545.1
PDT000383131.1,GCA_003583225.1
PDT000807688.2,GCA_014117565.2
PDT000837127.1,GCA_008320705.1
PDT000750284.1,GCA_022174625.1
PDT001289431.1,GCA_023028965.1
PDT000589797.1,
PDT001992615.1,GCA_033863855.1
PDT001467779.1,GCA_025881125.1
PDT001137068.1,GCA_020119755.1
PDT002102109.1,GCA_037053605.1
PDT000932812.1,GCA_016615085.1
PDT001913357.1,GCA_032335715.1
PDT000715370.1,
PDT001411070.1,GCA_025113105.1
PDT001672303.1,GCA_029501175.1
PDT001278057.1,GCA_022789525.1
PDT001125902.2,GCA_019900325.2
PDT000870642.1,GCA_022133245.1
PDT000880953.1,GCA_022053905.1
PDT000933582.1,GCA_016643275.1
PDT000877515.1,
PDT000716244.1,
PDT000881165.1,GCA_022053625.1
PDT001065615.1,GCA_018790205.1
PDT000820964.1,GCA_014283015.1
PDT001019943.1,GCA_021963245.1
PDT001258959.1,GCA_022438985.1
PDT000852564.1,GCA_014834795.1
PDT000884763.1,GCA_015278455.1
PDT001266622.1,
PDT001043527.1,GCA_018394355.1
PDT000641451.1,GCA_009734105.1
PDT001411444.1,GCA_025104245.1
PDT001020014.1,GCA_021962085.1
PDT001676462.1,GCA_029521875.1
PDT000852495.1,GCA_014833405.1
PDT001288394.1,GCA_023039075.1
PDT000675452.1,
PDT001307853.1,GCA_023458135.1
PDT001260219.1,
PDT001289316.1,GCA_023029985.1
PDT001308624.1,GCA_023356755.1
PDT001227053.1,GCA_021517785.1
PDT001222938.1,GCA_021455565.1
PDT001222941.1,GCA_021455625.1
PDT001244848.1,
PDT001243427.1,GCA_022161405.1
PDT001269955.1,GCA_022585555.1
PDT002371012.1,GCA_041860915.1
PDT002279527.1,GCA_040983015.1
PDT001435693.1,GCA_025399375.1
PDT001557965.1,GCA_027892315.1
PDT001557995.1,GCA_027828155.1
PDT001558111.1,GCA_027625835.1
PDT001677056.1,
PDT001405202.1,GCA_024757455.1
PDT001695769.1,GCA_029841835.1
PDT002053222.1,
PDT002009119.1,GCA_034026775.1
PDT002075071.1,GCA_036528095.1
PDT001686909.1,GCA_029662945.1
PDT001860373.1,GCA_030863985.1
PDT001991645.1,GCA_033800465.1
PDT002115724.1,GCA_037205455.1
PDT001926767.1,GCA_032722195.1
PDT002159295.1,GCA_039573985.1
PDT001981622.1,GCA_033541705.1
PDT002063369.1,GCA_034424075.1
PDT002026184.1,GCA_034355395.1
PDT002094588.1,GCA_036913895.1
PDT002373719.1,GCA_041861785.1
PDT000423809.1,GCA_022293015.1
PDT001958225.1,GCA_033122405.1
PDT001905166.1,GCA_032065635.1
PDT002178356.1,GCA_039844775.1
PDT002178287.1,GCA_039843375.1
PDT002178284.1,GCA_039843315.1
PDT002178321.1,GCA_039844055.1
PDT002178499.1,GCA_039847975.1
PDT002071326.1,GCA_036436035.1
PDT002251061.1,GCA_040691125.1
PDT002245717.1,
PDT000874441.1,
PDT001370200.1,GCA_024450485.1
PDT001481661.1,GCA_026006935.1
PDT001481669.1,GCA_026007095.1
PDT002376661.1,
PDT002376548.1,
PDT001905328.1,
PDT000369702.1,GCA_900516615.1
PDT000370265.1,GCA_900504285.1
PDT001219089.1,GCA_021819945.1
PDT000438348.1,
PDT000423533.1,GCA_022297855.1
PDT000423698.1,GCA_022294875.1
PDT001198549.1,
PDT000442407.1,
PDT000541851.1,
PDT000543436.1,GCA_902166335.1
PDT000920782.1,GCA_016138995.1
PDT001198698.1,
PDT001092030.1,GCA_021922945.1
PDT001204113.1,
PDT000723757.1,GCA_022184185.1
